gene_id,gene_name,freq_high_load,freq_other,participation
4855,chbC_1,0.5539757767245919,0.260110457865669,36.031497944664494
4858,,0.4296998420221169,0.6556208800997684,26.08329245202856
486,ydgJ,0.9989468141126909,0.9903794762159273,54.991618452641866
4894,dmlR,0.01790416008425487,0.9438802779262426,34.99112819817201
490,yebB,1.0,0.944236593621949,52.99011477016254
4902,curA,0.01790416008425487,0.926242650988776,34.83209438111974
4914,mcbR,0.01790416008425487,0.9404952788170319,34.837759754965994
4915,ydbD,0.01790416008425487,0.9228576518795653,31.99041911677736
4921,ycaM,0.01790416008425487,0.9429894886869766,34.96132648390005
4967,ydeI,0.01790416008425487,0.9235702832709781,35.933155279113755
4980,yedS,0.5113217482885729,0.05451630144307857,18.55724639935673
4984,puuR,0.01790416008425487,0.9535008017103154,35.99668490522758
50,aceE,1.0,0.9989310529128808,54.99991258868606
506,fliH,0.9984202211690363,0.9845002672367718,54.538217670757625
5096,ycgV,0.017377567140600316,0.9062889720292179,30.0
5140,xerC_3,0.358609794628752,0.7516479600926421,28.60361108493158
516,yebS,1.0,0.9910921076073401,53.999708054929734
5184,cspF,0.09162717219589257,0.17014074469980403,19.14322563979559
5246,,0.37177461822011587,0.7199358631747729,25.494705504212376
5274,,0.17377567140600317,0.6502761446641725,13.542234565935072
5312,,0.3675618746708794,0.0039194726527703545,1.0
5342,pilV,0.40652975250131645,0.01389631213254944,11.348804838562671
5363,,0.4075829383886256,0.015321574915375022,11.595510390091365
538,yfhL,0.9994734070563455,0.9989310529128808,54.999833496776716
5483,,0.40442338072669826,0.022091573133796543,11.472522655020374
5503,yddL,0.00105318588730911,0.2513807233208623,20.96203279201747
5525,,0.21011058451816747,0.03260288615713522,12.717975534913903
5584,intQ,0.110057925223802,0.27988597897737394,28.363995068156107
5585,,0.32174828857293314,0.03028683413504365,9.0
5589,clbH,0.49499736703528174,0.01389631213254944,10.845624053617136
5596,hbd,0.49499736703528174,0.01389631213254944,10.845624053617136
5599,srfAA,0.4955239599789363,0.01389631213254944,10.84668760625109
5604,hscC,0.32174828857293314,0.022982362373062535,8.0
562,arnA,0.9994734070563455,0.9903794762159273,54.985941925163196
5640,clbQ,0.4965771458662454,0.01389631213254944,10.851972538175286
5645,intA_3,0.3280674038967878,0.6949937644753251,21.777298783811005
5650,mobQ,0.40652975250131645,0.01549973276322822,11.69038110487557
5658,ydeK,0.012111637704054766,0.14199180473899875,11.62661281172394
5663,clbB,0.49499736703528174,0.01389631213254944,10.845624053617136
5701,,0.2211690363349131,0.6009264208088366,19.698233785245353
5702,caeB,0.1732490784623486,0.8291466239087831,28.379294458334257
574,yciW,0.9989468141126909,0.979333689649029,53.995487056931076
5784,,0.39178515007898895,0.004097630500623553,1.0
5805,,0.08846761453396525,0.1120612862996615,11.54501593493819
5808,,0.49025803054239075,0.013539996436843043,10.778830928471843
5820,,0.39178515007898895,0.004097630500623553,1.0
5833,yfjI,0.35808320168509744,0.7019419205415999,21.94262511649447
584,sbcB,0.9978936282253817,0.9841439515410654,54.98366074344462
5842,yddK,0.01685097419694576,0.6217708890076608,11.951663133242532
5863,,0.3675618746708794,0.009620523784072688,6.865707657589225
5958,,0.32490784623486046,0.6746837698200606,19.72277988952328
597,mglB,0.9994734070563455,0.9905576340637805,54.97423231252505
5988,clbR,0.49236440231700895,0.013183680741136647,10.858936253363373
6004,,0.04160084254870985,0.0778549795118475,9.551943298707315
6043,,0.04634017904160084,0.13183680741136647,11.903473888471515
6059,ompN_2,0.014218009478672985,0.0776768216639943,9.653235215553156
6113,ybcK,0.06740389678778304,0.6362016746837699,16.082709196726583
6147,,0.1769352290679305,0.08141813646891145,7.468189442584097
6149,,0.3665086887835703,0.0067699982184215215,7.680569589258452
6171,blc_1,0.0026329647182727752,0.057010511313023336,5.666947567492405
6207,,0.01158504476040021,0.07340103331551755,6.717575291645799
6347,,0.0,0.02939604489577766,1.319278001096591
6351,rfbX,0.04318062137967351,0.0007126313914127917,1.1126495343993668
6368,wbbJ,0.04318062137967351,0.0005344735435595938,1.1156739477718798
6370,,0.0026329647182727752,0.05718866916087654,5.6786232214696275
6420,wbbK,0.04318062137967351,0.0005344735435595938,1.1156739477718798
6424,,0.22696155871511323,0.004988419739889542,1.0
6460,,0.05687203791469194,0.058079458400142524,3.5452529392715526
6462,wbbI,0.04318062137967351,0.0007126313914127917,1.1126495343993668
6464,glf,0.04318062137967351,0.0007126313914127917,1.1126495343993668
6465,wbbH,0.04265402843601896,0.0005344735435595938,1.1156739477718798
6532,dapH_1,0.001579778830963665,0.25476572243007306,18.842502224993407
6534,rfbC,0.04318062137967351,0.0005344735435595938,1.1156739477718798
6538,hsdR_2,0.1664033701948394,0.046142882593978266,8.221667624078053
6588,ulaA_2,0.0,0.6413682522715125,6.99999963136644
661,chaA,1.0,0.9992873686085872,54.99991259457914
6651,,0.04370721432332807,0.015677890611081418,6.464527443265874
6652,,0.08583464981569247,0.016924995546053805,8.267071777361254
67,ydiJ,0.9973670352817272,0.9907357919116337,54.993400021591114
670,rnd,0.9989468141126909,0.9734544806698735,54.987156757750995
671,yeaH,0.9989468141126909,0.987350792802423,54.45487300733757
6734,,0.14270668773038442,0.03224657046142883,9.184017183887079
6783,,0.001579778830963665,0.04578656689827187,2.9987409874468662
6786,,0.02843601895734597,0.02921788704792446,1.386654705339321
6789,,0.001579778830963665,0.04578656689827187,2.998580553584102
689,mdtG,0.9599789362822538,0.3890967397113843,43.43648275917841
699,ydiY,0.9984202211690363,0.9985747372171744,54.99920943894462
